PART_ID,Block number,Trial_no,Session type,Correctness,Target present,Reaction time,Target position
jhkM20,1,17,Experiment,False,True,-1,"[0, 3]"
jhkM20,1,18,Experiment,True,False,-1,"[-1, -1]"
jhkM20,1,19,Experiment,False,True,-1,"[0, 2]"
jhkM20,1,20,Experiment,False,True,-1,"[0, 3]"
jhkM20,1,21,Experiment,False,True,-1,"[0, 3]"
jhkM20,1,22,Experiment,True,False,-1,"[-1, -1]"
jhkM20,1,23,Experiment,False,True,-1,"[0, 2]"
jhkM20,1,24,Experiment,False,True,-1,"[1, 2]"
jhkM20,1,25,Experiment,False,True,-1,"[4, 0]"
jhkM20,1,26,Experiment,False,True,-1,"[1, 4]"
jhkM20,1,27,Experiment,True,False,-1,"[-1, -1]"
jhkM20,1,28,Experiment,True,False,-1,"[-1, -1]"
jhkM20,1,29,Experiment,False,True,-1,"[2, 2]"
jhkM20,1,30,Experiment,True,False,-1,"[-1, -1]"
jhkM20,1,31,Experiment,False,True,-1,"[4, 1]"
jhkM20,1,32,Experiment,True,False,-1,"[-1, -1]"
jhkM20,1,33,Experiment,False,True,-1,"[0, 2]"
jhkM20,1,34,Experiment,True,False,-1,"[-1, -1]"
jhkM20,1,35,Experiment,True,False,-1,"[-1, -1]"
jhkM20,1,36,Experiment,True,False,-1,"[-1, -1]"
jhkM20,1,37,Experiment,False,True,-1,"[0, 3]"
jhkM20,1,38,Experiment,True,False,-1,"[-1, -1]"
jhkM20,1,39,Experiment,False,True,-1,"[0, 3]"
jhkM20,1,40,Experiment,True,False,-1,"[-1, -1]"
jhkM20,1,41,Experiment,True,True,0.8594692560145631,"[4, 3]"
jhkM20,1,42,Experiment,True,True,0.06075168296229094,"[3, 2]"
jhkM20,1,43,Experiment,True,True,0.06021881499327719,"[0, 1]"
jhkM20,1,44,Experiment,True,True,0.07795185700524598,"[1, 4]"
jhkM20,1,45,Experiment,True,True,0.0033778100041672587,"[2, 2]"
jhkM20,1,46,Experiment,True,True,0.0544174580136314,"[2, 0]"
jhkM20,1,47,Experiment,False,False,0.07817428896669298,"[-1, -1]"
jhkM20,1,48,Experiment,True,True,0.053229623939841986,"[3, 4]"
jhkM20,1,49,Experiment,True,True,0.05464840505737811,"[1, 2]"
jhkM20,1,50,Experiment,False,False,0.08117044996470213,"[-1, -1]"
