PART_ID,Block number,Trial_no,Session type,Correctness,Target present,Reaction time,Target position
ggM20,0,47,Experiment,False,False,0.2736587489998783,"[-1, -1]"
ggM20,0,48,Experiment,False,False,0.10426591799478047,"[-1, -1]"
ggM20,0,49,Experiment,True,True,0.003057827998418361,"[1, 0]"
ggM20,0,50,Experiment,True,True,0.039186513000458945,"[0, 3]"
ggM20,1,1,Experiment,False,True,-1,"[2, 3]"
ggM20,1,2,Experiment,False,True,-1,"[2, 4]"
ggM20,1,3,Experiment,False,True,-1,"[4, 1]"
ggM20,1,4,Experiment,True,False,-1,"[-1, -1]"
ggM20,1,5,Experiment,False,True,-1,"[4, 4]"
ggM20,1,6,Experiment,False,True,-1,"[1, 4]"
ggM20,1,7,Experiment,True,False,-1,"[-1, -1]"
ggM20,1,8,Experiment,False,True,-1,"[4, 3]"
ggM20,1,9,Experiment,False,True,-1,"[3, 0]"
ggM20,1,10,Experiment,False,True,-1,"[0, 1]"
ggM20,1,11,Experiment,False,True,-1,"[2, 4]"
ggM20,1,12,Experiment,False,True,-1,"[2, 4]"
ggM20,1,13,Experiment,False,True,-1,"[0, 3]"
ggM20,1,14,Experiment,False,True,-1,"[4, 4]"
ggM20,1,15,Experiment,False,True,-1,"[0, 2]"
ggM20,1,16,Experiment,True,False,-1,"[-1, -1]"
ggM20,1,17,Experiment,True,False,-1,"[-1, -1]"
ggM20,1,18,Experiment,True,False,-1,"[-1, -1]"
ggM20,1,19,Experiment,False,True,-1,"[0, 4]"
ggM20,1,20,Experiment,False,True,-1,"[2, 1]"
ggM20,1,21,Experiment,False,True,-1,"[0, 4]"
ggM20,1,22,Experiment,False,True,-1,"[0, 3]"
ggM20,1,23,Experiment,False,True,-1,"[3, 0]"
ggM20,1,24,Experiment,True,False,-1,"[-1, -1]"
ggM20,1,25,Experiment,False,True,-1,"[3, 2]"
ggM20,1,26,Experiment,True,False,-1,"[-1, -1]"
ggM20,1,27,Experiment,True,False,-1,"[-1, -1]"
ggM20,1,28,Experiment,True,False,-1,"[-1, -1]"
ggM20,1,29,Experiment,True,False,-1,"[-1, -1]"
ggM20,1,30,Experiment,False,True,-1,"[2, 0]"
ggM20,1,31,Experiment,False,True,-1,"[3, 1]"
ggM20,1,32,Experiment,True,False,-1,"[-1, -1]"
ggM20,1,33,Experiment,False,True,-1,"[1, 1]"
ggM20,1,34,Experiment,False,True,-1,"[1, 1]"
ggM20,1,35,Experiment,False,True,-1,"[3, 2]"
ggM20,1,36,Experiment,False,True,-1,"[1, 2]"
ggM20,1,37,Experiment,False,True,-1,"[0, 1]"
ggM20,1,38,Experiment,True,False,-1,"[-1, -1]"
ggM20,1,39,Experiment,False,True,-1,"[3, 2]"
ggM20,1,40,Experiment,True,False,-1,"[-1, -1]"
ggM20,1,41,Experiment,False,True,-1,"[4, 0]"
ggM20,1,42,Experiment,True,False,-1,"[-1, -1]"
ggM20,1,43,Experiment,False,True,-1,"[3, 3]"
ggM20,1,44,Experiment,False,True,-1,"[4, 2]"
ggM20,1,45,Experiment,False,True,-1,"[0, 2]"
ggM20,1,46,Experiment,True,False,-1,"[-1, -1]"
ggM20,1,47,Experiment,True,False,-1,"[-1, -1]"
ggM20,1,48,Experiment,False,True,-1,"[2, 4]"
ggM20,1,49,Experiment,False,True,-1,"[1, 4]"
ggM20,1,50,Experiment,True,False,-1,"[-1, -1]"
