PART_ID,Block number,Trial_no,Session type,Correctness,Target present,Reaction time,Target position
hkM20,1,19,Experiment,False,False,0.05727634904906154,"[-1, -1]"
hkM20,1,20,Experiment,True,True,0.10885729291476309,"[3, 1]"
hkM20,1,21,Experiment,True,True,0.07635091105476022,"[2, 3]"
hkM20,1,22,Experiment,False,False,0.09241611801553518,"[-1, -1]"
hkM20,1,23,Experiment,True,True,0.053971761954016984,"[3, 4]"
hkM20,1,24,Experiment,True,True,0.08618395205121487,"[2, 3]"
hkM20,1,25,Experiment,True,True,0.12706175295170397,"[3, 2]"
hkM20,1,26,Experiment,True,True,0.05990215402562171,"[4, 2]"
hkM20,1,27,Experiment,False,False,0.23772185889538378,"[-1, -1]"
hkM20,1,28,Experiment,True,True,0.13613768899813294,"[1, 1]"
hkM20,1,29,Experiment,True,True,0.12591605400666595,"[1, 1]"
hkM20,1,30,Experiment,True,True,0.12690444802865386,"[4, 3]"
hkM20,1,31,Experiment,True,True,0.17346256598830223,"[3, 0]"
hkM20,1,32,Experiment,True,True,0.126274963025935,"[0, 2]"
hkM20,1,33,Experiment,True,True,0.1025143580045551,"[1, 1]"
hkM20,1,34,Experiment,True,True,0.12730902899056673,"[1, 1]"
hkM20,1,35,Experiment,False,False,0.10141475999262184,"[-1, -1]"
hkM20,1,36,Experiment,False,False,0.12728458305355161,"[-1, -1]"
hkM20,1,37,Experiment,True,True,0.10346322099212557,"[4, 1]"
hkM20,1,38,Experiment,True,True,0.0770485590910539,"[3, 3]"
hkM20,1,39,Experiment,True,True,0.11020835896488279,"[1, 2]"
hkM20,1,40,Experiment,True,True,0.10520549793727696,"[3, 1]"
hkM20,1,41,Experiment,True,True,0.08959744300227612,"[2, 2]"
hkM20,1,42,Experiment,True,True,0.1111987039912492,"[2, 3]"
hkM20,1,43,Experiment,True,True,0.12698472698684782,"[2, 3]"
hkM20,1,44,Experiment,True,True,0.0937239850172773,"[4, 1]"
hkM20,1,45,Experiment,True,True,0.12051793001592159,"[3, 4]"
hkM20,1,46,Experiment,True,True,0.11080880300141871,"[2, 3]"
hkM20,1,47,Experiment,True,True,0.09362907498143613,"[1, 1]"
hkM20,1,48,Experiment,True,True,0.09358469198923558,"[2, 2]"
hkM20,1,49,Experiment,True,True,0.09363994607701898,"[2, 1]"
hkM20,1,50,Experiment,False,False,0.12565544701647013,"[-1, -1]"
